TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5
1118.0,0.029,0.0,0.14300000000000002,0.63,0.071,0.127,0.014,0.281,0.0,0.033,0.029,0.643,0.06,0.331,0.126,0.0,0.041,0.441,0.0,0.8740000000000001,0.057,0.038,0.0,0.03,0.0,0.904,0.029,0.053,0.014,0.0
1119.0,0.037000000000000005,0.0,0.131,0.514,0.069,0.249,0.014,0.244,0.0,0.052000000000000005,0.027000000000000003,0.6629999999999999,0.099,0.403,0.163,0.0,0.064,0.271,0.0,0.8,0.057,0.03,0.0,0.113,0.0,0.877,0.043,0.066,0.014,0.0
1120.0,0.029,0.0,0.14400000000000002,0.62,0.057,0.15,0.014,0.237,0.0,0.057,0.031,0.66,0.093,0.416,0.149,0.0,0.064,0.279,0.0,0.86,0.057,0.035,0.0,0.049,0.0,0.818,0.041,0.112,0.029,0.0
1121.0,0.043,0.0,0.121,0.459,0.067,0.31,0.014,0.227,0.0,0.056,0.031,0.6709999999999999,0.094,0.41,0.153,0.0,0.06,0.28300000000000003,0.0,0.7809999999999999,0.057,0.024,0.0,0.139,0.011,0.731,0.039,0.127,0.093,0.0
1122.0,0.033,0.0,0.134,0.527,0.077,0.229,0.014,0.193,0.0,0.077,0.043,0.6729999999999999,0.063,0.339,0.141,0.0,0.071,0.386,0.0,0.825,0.059,0.026,0.0,0.09,0.177,0.448,0.044,0.165,0.166,0.0
1123.0,0.021,0.0,0.179,0.61,0.079,0.111,0.014,0.194,0.0,0.08199999999999999,0.041,0.669,0.046,0.616,0.14300000000000002,0.0,0.033,0.163,0.0,0.856,0.07,0.027000000000000003,0.0,0.047,0.293,0.267,0.029,0.112,0.3,0.0
1124.0,0.017,0.0,0.183,0.619,0.069,0.113,0.014,0.235,0.0,0.075,0.029,0.647,0.006,0.463,0.067,0.0,0.424,0.04,0.0,0.8590000000000001,0.061,0.036000000000000004,0.0,0.043,0.004,0.8190000000000001,0.014,0.131,0.031,0.0
1125.0,0.029,0.0,0.146,0.62,0.057,0.149,0.019,0.249,0.0,0.071,0.024,0.637,0.054000000000000006,0.423,0.147,0.0,0.097,0.279,0.0,0.8640000000000001,0.06,0.03,0.0,0.046,0.0,0.901,0.013,0.059,0.027000000000000003,0.0
1126.0,0.046,0.0,0.13,0.519,0.066,0.24,0.026,0.256,0.0,0.071,0.016,0.631,0.006999999999999999,0.93,0.02,0.0,0.004,0.039,0.0,0.89,0.033,0.03,0.0,0.047,0.0,0.948,0.001,0.033,0.017,0.0
1127.0,0.029,0.0,0.153,0.6459999999999999,0.066,0.107,0.034,0.303,0.0,0.073,0.024,0.5660000000000001,0.034,0.53,0.079,0.0,0.014,0.343,0.0,0.888,0.049,0.035,0.0,0.029,0.0,0.932,0.0,0.044,0.024,0.0
1128.0,0.03,0.0,0.15,0.381,0.366,0.073,0.016,0.244,0.0,0.073,0.026,0.6409999999999999,0.043,0.5589999999999999,0.329,0.0,0.019,0.051,0.0,0.8740000000000001,0.059,0.026,0.0,0.041,0.001,0.884,0.0,0.08199999999999999,0.033,0.0
1129.0,0.013,0.0,0.17600000000000002,0.429,0.196,0.187,0.013,0.222,0.0,0.064,0.024,0.677,0.023,0.6559999999999999,0.063,0.0,0.124,0.134,0.0,0.828,0.066,0.023,0.0,0.083,0.004,0.836,0.004,0.114,0.041,0.0
1130.0,0.011,0.0,0.197,0.146,0.5770000000000001,0.069,0.006,0.297,0.0,0.075,0.319,0.304,0.003,0.974,0.013,0.0,0.004,0.006,0.0,0.889,0.049,0.023,0.0,0.04,0.0,0.933,0.004,0.04,0.023,0.0
1131.0,0.009000000000000001,0.0,0.231,0.156,0.449,0.156,0.004,0.888,0.0,0.057,0.029,0.023,0.0,0.997,0.0,0.0,0.0,0.003,0.0,0.987,0.003,0.006,0.0,0.004,0.0,0.999,0.0,0.001,0.0,0.0
1132.0,0.01,0.0,0.359,0.399,0.126,0.107,0.026,0.73,0.0,0.12,0.07,0.054000000000000006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.946,0.006,0.028,0.0,0.02,0.0,0.991,0.0,0.006999999999999999,0.003,0.0
1133.0,0.009000000000000001,0.0,0.274,0.379,0.259,0.08,0.029,0.71,0.0,0.133,0.064,0.064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.956,0.001,0.027000000000000003,0.0,0.016,0.0,0.989,0.0,0.009000000000000001,0.001,0.0
1134.0,0.01,0.0,0.253,0.174,0.486,0.077,0.017,0.524,0.0,0.105,0.08,0.274,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.924,0.017,0.031,0.0,0.027000000000000003,0.0,0.954,0.0,0.037000000000000005,0.009000000000000001,0.0
1135.0,0.001,0.0,0.5770000000000001,0.199,0.114,0.109,0.004,0.8440000000000001,0.0,0.036000000000000004,0.019,0.097,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.762,0.124,0.093,0.0,0.021,0.0,0.91,0.043,0.041,0.006,0.0
1136.0,0.006999999999999999,0.0,0.4270000000000001,0.161,0.333,0.071,0.001,0.4970000000000001,0.0,0.058,0.397,0.046,0.021,0.7170000000000001,0.054000000000000006,0.0,0.16,0.047,0.0,0.873,0.019,0.086,0.0,0.023,0.0,0.648,0.053,0.184,0.114,0.0
1137.0,0.013,0.0,0.16899999999999998,0.14300000000000002,0.593,0.083,0.0,0.224,0.0,0.096,0.604,0.076,0.014,0.667,0.067,0.0,0.16,0.091,0.0,0.8540000000000001,0.046,0.07200000000000001,0.0,0.029,0.003,0.324,0.0,0.569,0.104,0.0
1138.0,0.0,0.0,0.6709999999999999,0.237,0.026,0.066,0.004,0.206,0.0,0.097,0.609,0.084,0.023,0.687,0.086,0.0,0.04,0.16399999999999998,0.006,0.524,0.021,0.396,0.0,0.053,0.004,0.174,0.021,0.21600000000000005,0.584,0.0
1139.0,0.0,0.0,0.693,0.207,0.029,0.071,0.043,0.7170000000000001,0.0,0.066,0.13,0.044,0.02,0.674,0.166,0.0,0.07400000000000001,0.066,0.006,0.27,0.264,0.403,0.0,0.057,0.0,0.16699999999999998,0.106,0.136,0.591,0.0
1140.0,0.011,0.0,0.256,0.121,0.537,0.07400000000000001,0.017,0.269,0.0,0.301,0.359,0.054000000000000006,0.003,0.7609999999999999,0.077,0.0,0.101,0.057,0.001,0.6940000000000001,0.147,0.066,0.0,0.091,0.001,0.161,0.006,0.232,0.6,0.0
1141.0,0.013,0.0,0.101,0.126,0.6940000000000001,0.066,0.014,0.267,0.0,0.606,0.066,0.047,0.033,0.589,0.134,0.0,0.13,0.114,0.001,0.8490000000000001,0.059,0.045,0.0,0.046,0.004,0.214,0.03,0.28,0.471,0.0
1142.0,0.013,0.0,0.117,0.129,0.6609999999999999,0.08,0.009000000000000001,0.355,0.0,0.319,0.271,0.046,0.07,0.626,0.133,0.0,0.043,0.129,0.01,0.843,0.059,0.049,0.0,0.04,0.009000000000000001,0.6679999999999999,0.033,0.245,0.046,0.0
1143.0,0.013,0.0,0.157,0.126,0.6409999999999999,0.063,0.02,0.35700000000000004,0.0,0.111,0.461,0.051,0.041,0.569,0.259,0.0,0.086,0.046,0.0,0.867,0.063,0.022,0.0,0.049,0.013,0.526,0.024,0.358,0.079,0.0
1144.0,0.0,0.0,0.594,0.319,0.023,0.064,0.006999999999999999,0.195,0.0,0.126,0.611,0.06,0.044,0.153,0.333,0.0,0.043,0.4270000000000001,0.0,0.853,0.066,0.027000000000000003,0.0,0.054000000000000006,0.006999999999999999,0.354,0.027000000000000003,0.398,0.213,0.0
1145.0,0.0,0.0,0.594,0.321,0.024,0.06,0.021,0.152,0.0,0.141,0.616,0.07,0.029,0.08,0.097,0.0,0.07400000000000001,0.72,0.0,0.86,0.06,0.023,0.0,0.057,0.0,0.14800000000000002,0.029,0.182,0.6409999999999999,0.0
1146.0,0.0,0.0,0.591,0.334,0.014,0.06,0.017,0.163,0.0,0.133,0.616,0.071,0.03,0.279,0.136,0.0,0.056,0.5,0.0,0.836,0.056,0.032,0.0,0.076,0.001,0.14800000000000002,0.029,0.181,0.6409999999999999,0.0
1147.0,0.0,0.0,0.667,0.246,0.02,0.067,0.033,0.156,0.0,0.141,0.603,0.067,0.071,0.113,0.669,0.0,0.034,0.113,0.0,0.3670000000000001,0.024,0.123,0.0,0.486,0.004,0.14800000000000002,0.017,0.234,0.597,0.0
1148.0,0.0,0.0,0.659,0.253,0.021,0.067,0.027000000000000003,0.241,0.0,0.4320000000000001,0.24,0.06,0.06,0.097,0.7290000000000001,0.0,0.029,0.086,0.0,0.7340000000000001,0.046,0.08,0.0,0.14,0.003,0.135,0.017,0.255,0.59,0.0
1149.0,0.0,0.0,0.579,0.34700000000000003,0.014,0.06,0.023,0.256,0.0,0.519,0.133,0.07,0.054000000000000006,0.27,0.503,0.0,0.03,0.14300000000000002,0.0,0.445,0.039,0.122,0.0,0.394,0.001,0.227,0.041,0.314,0.416,0.0
1150.0,0.003,0.0,0.341,0.32299999999999995,0.23,0.103,0.026,0.175,0.0,0.6509999999999999,0.08,0.069,0.031,0.253,0.11,0.0,0.054000000000000006,0.551,0.0,0.225,0.01,0.146,0.0,0.619,0.006,0.26,0.039,0.358,0.339,0.0
1151.0,0.021,0.0,0.16899999999999998,0.084,0.363,0.363,0.043,0.13699999999999998,0.0,0.253,0.39,0.177,0.029,0.086,0.094,0.0,0.061,0.73,0.0,0.27,0.041,0.115,0.0,0.573,0.004,0.161,0.017,0.251,0.5670000000000001,0.0
1152.0,0.021,0.0,0.129,0.393,0.366,0.091,0.023,0.16,0.0,0.654,0.097,0.066,0.073,0.33,0.187,0.0,0.069,0.341,0.001,0.397,0.117,0.177,0.0,0.307,0.0,0.183,0.033,0.266,0.519,0.0
1153.0,0.0,0.0,0.38,0.491,0.067,0.061,0.014,0.196,0.0,0.7240000000000001,0.009000000000000001,0.057,0.026,0.5660000000000001,0.13699999999999998,0.0,0.13699999999999998,0.134,0.0,0.305,0.451,0.158,0.0,0.086,0.0,0.16899999999999998,0.044,0.27,0.517,0.0
1154.0,0.0,0.0,0.52,0.3670000000000001,0.053,0.06,0.026,0.192,0.0,0.466,0.26,0.057,0.014,0.7490000000000001,0.12,0.0,0.016,0.101,0.0,0.242,0.607,0.091,0.0,0.06,0.0,0.149,0.039,0.184,0.629,0.0
1155.0,0.004,0.0,0.451,0.264,0.217,0.063,0.027000000000000003,0.165,0.0,0.29600000000000004,0.454,0.057,0.014,0.7070000000000001,0.117,0.0,0.076,0.086,0.0,0.18600000000000005,0.66,0.109,0.0,0.044,0.0,0.151,0.034,0.182,0.633,0.0
1156.0,0.014,0.0,0.136,0.071,0.7290000000000001,0.05,0.039,0.092,0.0,0.17,0.654,0.044,0.043,0.159,0.081,0.0,0.237,0.48,0.0,0.18,0.6659999999999999,0.107,0.0,0.047,0.0,0.14800000000000002,0.027000000000000003,0.18,0.644,0.0
1157.0,0.024,0.0,0.113,0.117,0.28600000000000003,0.46,0.03,0.108,0.0,0.136,0.564,0.161,0.029,0.094,0.071,0.0,0.08900000000000001,0.7170000000000001,0.0,0.193,0.613,0.094,0.0,0.1,0.0,0.14800000000000002,0.029,0.181,0.643,0.0
1158.0,0.039,0.0,0.097,0.141,0.094,0.629,0.029,0.104,0.0,0.147,0.5329999999999999,0.187,0.031,0.11,0.106,0.0,0.043,0.71,0.006999999999999999,0.421,0.151,0.102,0.0,0.319,0.0,0.14800000000000002,0.029,0.181,0.643,0.0
1159.0,0.054000000000000006,0.0,0.24,0.36,0.203,0.14300000000000002,0.04,0.16699999999999998,0.0,0.23,0.49,0.073,0.059,0.099,0.389,0.0,0.05,0.404,0.0,0.6940000000000001,0.07400000000000001,0.058,0.0,0.173,0.0,0.14800000000000002,0.029,0.181,0.643,0.0
1160.0,0.026,0.0,0.2,0.293,0.39,0.091,0.029,0.195,0.0,0.299,0.406,0.071,0.069,0.101,0.366,0.0,0.15,0.314,0.0,0.855,0.064,0.028,0.0,0.053,0.0,0.14800000000000002,0.029,0.181,0.643,0.0
1161.0,0.003,0.0,0.19,0.479,0.254,0.07400000000000001,0.027000000000000003,0.237,0.0,0.404,0.26,0.071,0.096,0.204,0.293,0.0,0.109,0.299,0.0,0.86,0.057,0.037000000000000005,0.0,0.046,0.001,0.185,0.026,0.268,0.52,0.0
1162.0,0.043,0.0,0.093,0.12,0.69,0.054000000000000006,0.019,0.278,0.0,0.461,0.174,0.069,0.049,0.486,0.28600000000000003,0.0,0.064,0.116,0.0,0.8590000000000001,0.057,0.037000000000000005,0.0,0.047,0.0,0.234,0.0,0.364,0.403,0.0
1163.0,0.043,0.0,0.119,0.119,0.417,0.303,0.017,0.277,0.0,0.56,0.083,0.063,0.034,0.306,0.093,0.0,0.104,0.463,0.0,0.848,0.061,0.037000000000000005,0.0,0.053,0.0,0.126,0.013,0.247,0.614,0.0
1164.0,0.019,0.0,0.129,0.091,0.65,0.111,0.017,0.28,0.0,0.489,0.177,0.037000000000000005,0.026,0.45,0.081,0.0,0.204,0.239,0.009000000000000001,0.7559999999999999,0.126,0.046,0.0,0.063,0.004,0.16,0.017,0.156,0.6629999999999999,0.0
1165.0,0.016,0.0,0.139,0.1,0.6859999999999999,0.06,0.023,0.253,0.0,0.38,0.307,0.037000000000000005,0.0,0.664,0.061,0.0,0.214,0.06,0.036000000000000004,0.797,0.049,0.05,0.0,0.069,0.011,0.183,0.011,0.173,0.621,0.0
1166.0,0.021,0.0,0.13,0.094,0.691,0.063,0.031,0.204,0.0,0.278,0.449,0.039,0.023,0.596,0.084,0.0,0.21600000000000005,0.081,0.019,0.816,0.057,0.061,0.0,0.047,0.01,0.179,0.016,0.17800000000000002,0.617,0.0
1167.0,0.014,0.0,0.187,0.487,0.231,0.08,0.02,0.28800000000000003,0.0,0.465,0.17,0.057,0.07400000000000001,0.354,0.34700000000000003,0.0,0.086,0.139,0.013,0.78,0.047,0.121,0.0,0.039,0.003,0.162,0.027000000000000003,0.202,0.606,0.0
1168.0,0.014,0.0,0.16899999999999998,0.6659999999999999,0.066,0.086,0.023,0.251,0.0,0.382,0.284,0.06,0.091,0.451,0.22,0.0,0.051,0.18600000000000005,0.016,0.7390000000000001,0.043,0.16699999999999998,0.0,0.036000000000000004,0.0,0.22,0.036000000000000004,0.317,0.4270000000000001,0.0
1169.0,0.014,0.0,0.179,0.6459999999999999,0.076,0.086,0.017,0.248,0.0,0.453,0.223,0.059,0.057,0.28300000000000003,0.5429999999999999,0.0,0.03,0.087,0.014,0.7509999999999999,0.036000000000000004,0.14300000000000002,0.0,0.056,0.0,0.14300000000000002,0.026,0.221,0.61,0.0
1170.0,0.013,0.0,0.16399999999999998,0.619,0.121,0.083,0.019,0.182,0.0,0.201,0.539,0.06,0.033,0.53,0.159,0.0,0.17,0.109,0.011,0.677,0.029,0.104,0.0,0.179,0.0,0.16899999999999998,0.023,0.225,0.583,0.0
1171.0,0.014,0.0,0.183,0.586,0.107,0.11,0.019,0.18,0.0,0.174,0.56,0.067,0.009000000000000001,0.649,0.103,0.0,0.129,0.111,0.003,0.748,0.034,0.08800000000000001,0.0,0.127,0.0,0.155,0.017,0.199,0.629,0.0
1172.0,0.024,0.0,0.109,0.151,0.593,0.123,0.023,0.113,0.0,0.117,0.7070000000000001,0.04,0.037000000000000005,0.136,0.159,0.0,0.514,0.154,0.006999999999999999,0.8290000000000001,0.043,0.051,0.0,0.07,0.0,0.14,0.017,0.189,0.654,0.0
1173.0,0.036000000000000004,0.0,0.141,0.343,0.201,0.279,0.029,0.18,0.0,0.17,0.563,0.059,0.004,0.4,0.104,0.0,0.39,0.101,0.004,0.68,0.043,0.07,0.0,0.203,0.0,0.155,0.016,0.206,0.623,0.0
1174.0,0.043,0.0,0.087,0.099,0.091,0.68,0.017,0.185,0.0,0.14800000000000002,0.583,0.067,0.009000000000000001,0.601,0.13699999999999998,0.0,0.133,0.12,0.013,0.5479999999999999,0.041,0.062,0.0,0.336,0.004,0.201,0.113,0.269,0.413,0.0
1175.0,0.07,0.0,0.07,0.083,0.087,0.69,0.016,0.201,0.0,0.18,0.514,0.08900000000000001,0.014,0.197,0.13699999999999998,0.0,0.539,0.113,0.004,0.8140000000000001,0.057,0.041,0.0,0.083,0.021,0.453,0.093,0.384,0.049,0.0
1176.0,0.1,0.0,0.057,0.043,0.086,0.7140000000000001,0.004,0.404,0.0,0.09,0.48,0.021,0.001,0.953,0.023,0.0,0.013,0.01,0.0,0.893,0.043,0.021,0.0,0.043,0.0,0.88,0.003,0.098,0.019,0.0
1177.0,0.087,0.0,0.056,0.091,0.071,0.6940000000000001,0.014,0.315,0.0,0.557,0.08,0.034,0.02,0.8,0.087,0.0,0.013,0.08,0.0,0.871,0.056,0.032,0.0,0.041,0.0,0.8140000000000001,0.01,0.151,0.026,0.0
1178.0,0.081,0.0,0.059,0.083,0.081,0.696,0.01,0.32299999999999995,0.0,0.307,0.29,0.07,0.054000000000000006,0.416,0.29,0.0,0.033,0.207,0.0,0.703,0.193,0.049,0.0,0.056,0.003,0.732,0.013,0.213,0.04,0.0
1179.0,0.049,0.0,0.133,0.163,0.516,0.14,0.011,0.324,0.0,0.145,0.446,0.07400000000000001,0.066,0.483,0.159,0.0,0.13,0.163,0.0,0.713,0.163,0.056,0.0,0.069,0.024,0.29,0.027000000000000003,0.133,0.526,0.0
1180.0,0.031,0.0,0.107,0.159,0.6659999999999999,0.037000000000000005,0.029,0.237,0.0,0.121,0.5489999999999999,0.064,0.017,0.16899999999999998,0.076,0.0,0.5329999999999999,0.206,0.0,0.672,0.159,0.08800000000000001,0.0,0.081,0.009000000000000001,0.332,0.064,0.307,0.289,0.0
1181.0,0.026,0.0,0.064,0.271,0.61,0.029,0.04,0.194,0.0,0.311,0.374,0.081,0.031,0.097,0.076,0.0,0.136,0.66,0.17600000000000002,0.4270000000000001,0.057,0.187,0.0,0.153,0.01,0.275,0.0,0.687,0.029,0.0
1182.0,0.024,0.0,0.079,0.19,0.669,0.039,0.029,0.151,0.0,0.28300000000000003,0.489,0.049,0.01,0.069,0.056,0.0,0.5770000000000001,0.289,0.051,0.693,0.051,0.124,0.0,0.08,0.013,0.219,0.0,0.501,0.267,0.0
1183.0,0.029,0.0,0.139,0.087,0.701,0.044,0.034,0.231,0.0,0.09,0.583,0.061,0.019,0.481,0.094,0.0,0.29600000000000004,0.11,0.106,0.625,0.034,0.115,0.0,0.12,0.011,0.281,0.066,0.359,0.28300000000000003,0.0
1184.0,0.029,0.0,0.131,0.091,0.6940000000000001,0.054000000000000006,0.036000000000000004,0.259,0.0,0.103,0.541,0.061,0.003,0.736,0.063,0.0,0.124,0.07400000000000001,0.086,0.411,0.036000000000000004,0.123,0.0,0.344,0.017,0.396,0.01,0.474,0.103,0.0
1185.0,0.013,0.0,0.224,0.51,0.16699999999999998,0.086,0.03,0.488,0.0,0.171,0.251,0.06,0.0,0.949,0.023,0.0,0.006,0.023,0.023,0.6990000000000001,0.101,0.083,0.0,0.094,0.013,0.5,0.003,0.458,0.026,0.0
1186.0,0.006,0.0,0.079,0.753,0.113,0.05,0.011,0.353,0.0,0.509,0.083,0.044,0.009000000000000001,0.86,0.059,0.0,0.009000000000000001,0.064,0.0,0.813,0.044,0.106,0.0,0.037000000000000005,0.004,0.355,0.004,0.604,0.033,0.0
1187.0,0.023,0.0,0.034,0.8370000000000001,0.023,0.083,0.011,0.297,0.0,0.473,0.17600000000000002,0.043,0.0,0.841,0.063,0.0,0.001,0.094,0.0,0.78,0.043,0.147,0.0,0.03,0.0,0.349,0.006,0.62,0.026,0.0
1188.0,0.041,0.0,0.114,0.501,0.067,0.276,0.011,0.285,0.0,0.199,0.456,0.049,0.019,0.6729999999999999,0.116,0.0,0.019,0.174,0.0,0.8420000000000001,0.051,0.063,0.0,0.044,0.001,0.326,0.073,0.5720000000000001,0.029,0.0
1189.0,0.043,0.0,0.087,0.104,0.093,0.6729999999999999,0.043,0.463,0.0,0.234,0.114,0.146,0.02,0.16699999999999998,0.094,0.0,0.527,0.191,0.023,0.476,0.09,0.069,0.0,0.341,0.006999999999999999,0.284,0.001,0.674,0.034,0.0
1190.0,0.027000000000000003,0.0,0.063,0.071,0.217,0.621,0.057,0.313,0.0,0.193,0.134,0.303,0.0,0.04,0.057,0.0,0.629,0.274,0.0,0.223,0.034,0.071,0.0,0.6709999999999999,0.017,0.255,0.126,0.381,0.221,0.0
1191.0,0.023,0.0,0.034,0.04,0.269,0.634,0.056,0.212,0.0,0.138,0.21600000000000005,0.379,0.003,0.024,0.051,0.0,0.503,0.419,0.0,0.158,0.033,0.07200000000000001,0.0,0.737,0.014,0.203,0.026,0.18600000000000005,0.5710000000000001,0.0
1192.0,0.024,0.0,0.034,0.039,0.267,0.636,0.05,0.132,0.0,0.08,0.416,0.321,0.001,0.029,0.043,0.0,0.471,0.456,0.0,0.152,0.034,0.076,0.0,0.737,0.014,0.18600000000000005,0.029,0.14300000000000002,0.629,0.0
1193.0,0.006999999999999999,0.0,0.056,0.059,0.337,0.541,0.036000000000000004,0.073,0.0,0.037000000000000005,0.6559999999999999,0.199,0.006999999999999999,0.051,0.057,0.0,0.65,0.234,0.0,0.183,0.043,0.102,0.0,0.6709999999999999,0.017,0.193,0.026,0.127,0.637,0.0
1194.0,0.031,0.0,0.067,0.044,0.077,0.78,0.063,0.168,0.0,0.07400000000000001,0.34,0.35600000000000004,0.009000000000000001,0.04,0.053,0.0,0.623,0.276,0.0,0.16,0.043,0.101,0.0,0.696,0.017,0.234,0.093,0.32299999999999995,0.333,0.0
1195.0,0.057,0.0,0.046,0.071,0.247,0.579,0.029,0.107,0.0,0.391,0.14,0.333,0.013,0.043,0.057,0.0,0.629,0.259,0.001,0.184,0.043,0.1,0.0,0.6709999999999999,0.024,0.244,0.04,0.188,0.504,0.0
1196.0,0.064,0.0,0.063,0.049,0.131,0.693,0.024,0.11,0.0,0.33,0.21,0.326,0.009000000000000001,0.044,0.057,0.0,0.63,0.26,0.006,0.181,0.043,0.099,0.0,0.6709999999999999,0.029,0.266,0.326,0.26,0.12,0.0
1197.0,0.006999999999999999,0.0,0.08,0.07,0.114,0.7290000000000001,0.043,0.126,0.0,0.08800000000000001,0.414,0.329,0.0,0.043,0.057,0.0,0.629,0.271,0.006999999999999999,0.183,0.043,0.096,0.0,0.6709999999999999,0.029,0.424,0.086,0.383,0.079,0.0
1198.0,0.011,0.0,0.086,0.069,0.086,0.7490000000000001,0.043,0.13699999999999998,0.0,0.101,0.384,0.334,0.0,0.043,0.057,0.0,0.629,0.271,0.0,0.209,0.043,0.077,0.0,0.6709999999999999,0.026,0.328,0.183,0.394,0.07,0.0
1199.0,0.006999999999999999,0.0,0.086,0.071,0.086,0.75,0.043,0.155,0.0,0.105,0.359,0.339,0.0,0.043,0.057,0.0,0.629,0.271,0.001,0.19,0.043,0.094,0.0,0.6709999999999999,0.026,0.289,0.219,0.418,0.049,0.0
1200.0,0.026,0.0,0.08,0.063,0.086,0.746,0.03,0.125,0.0,0.045,0.446,0.354,0.009000000000000001,0.043,0.057,0.0,0.629,0.263,0.004,0.193,0.043,0.08900000000000001,0.0,0.6709999999999999,0.027000000000000003,0.103,0.6459999999999999,0.191,0.033,0.0
1201.0,0.083,0.0,0.044,0.03,0.086,0.757,0.037000000000000005,0.125,0.0,0.062,0.433,0.343,0.004,0.043,0.057,0.0,0.629,0.267,0.0,0.209,0.043,0.077,0.0,0.6709999999999999,0.027000000000000003,0.278,0.301,0.34700000000000003,0.046,0.0
1202.0,0.093,0.0,0.043,0.031,0.1,0.733,0.041,0.127,0.0,0.054000000000000006,0.439,0.339,0.004,0.043,0.057,0.0,0.629,0.267,0.0,0.203,0.043,0.08,0.0,0.674,0.03,0.218,0.399,0.308,0.046,0.0
1203.0,0.083,0.0,0.044,0.03,0.086,0.757,0.061,0.162,0.0,0.081,0.336,0.36,0.001,0.043,0.057,0.0,0.629,0.27,0.0,0.197,0.043,0.083,0.0,0.677,0.026,0.287,0.256,0.373,0.059,0.0
1204.0,0.094,0.0,0.043,0.029,0.08,0.754,0.05,0.239,0.0,0.142,0.187,0.381,0.0,0.043,0.057,0.0,0.629,0.271,0.0,0.201,0.043,0.084,0.0,0.6709999999999999,0.026,0.185,0.476,0.272,0.041,0.0
1205.0,0.076,0.0,0.056,0.04,0.079,0.75,0.047,0.139,0.0,0.058,0.407,0.349,0.017,0.049,0.066,0.0,0.584,0.284,0.0,0.201,0.043,0.084,0.0,0.6709999999999999,0.021,0.187,0.459,0.29,0.043,0.0
1206.0,0.056,0.0,0.046,0.037000000000000005,0.054000000000000006,0.807,0.05,0.122,0.0,0.051,0.447,0.33,0.044,0.377,0.079,0.0,0.02,0.48,0.0,0.16399999999999998,0.039,0.077,0.0,0.72,0.016,0.362,0.043,0.514,0.066,0.0
1207.0,0.04,0.0,0.036000000000000004,0.026,0.049,0.85,0.041,0.174,0.0,0.115,0.32299999999999995,0.34700000000000003,0.019,0.326,0.047,0.0,0.031,0.5770000000000001,0.0,0.13699999999999998,0.034,0.057,0.0,0.7709999999999999,0.026,0.172,0.467,0.305,0.03,0.0
1208.0,0.12,0.0,0.043,0.043,0.077,0.7170000000000001,0.001,0.126,0.0,0.523,0.017,0.333,0.021,0.47,0.067,0.0,0.15,0.29100000000000004,0.0,0.214,0.043,0.071,0.0,0.6709999999999999,0.027000000000000003,0.08900000000000001,0.7,0.155,0.029,0.0
1209.0,0.099,0.0,0.043,0.037000000000000005,0.079,0.743,0.027000000000000003,0.228,0.0,0.257,0.106,0.381,0.021,0.606,0.061,0.0,0.023,0.289,0.0,0.214,0.043,0.071,0.0,0.6709999999999999,0.024,0.24,0.349,0.337,0.05,0.0
1210.0,0.084,0.0,0.043,0.03,0.086,0.757,0.053,0.171,0.0,0.099,0.316,0.361,0.014,0.634,0.057,0.0,0.014,0.28,0.0,0.211,0.043,0.07400000000000001,0.0,0.6709999999999999,0.029,0.127,0.591,0.224,0.029,0.0
1211.0,0.086,0.0,0.043,0.029,0.086,0.757,0.036000000000000004,0.28,0.0,0.226,0.044,0.414,0.019,0.61,0.054000000000000006,0.0,0.02,0.297,0.0,0.204,0.043,0.084,0.0,0.669,0.027000000000000003,0.102,0.67,0.173,0.029,0.0
1212.0,0.086,0.0,0.043,0.029,0.086,0.757,0.036000000000000004,0.269,0.0,0.224,0.057,0.414,0.017,0.619,0.056,0.0,0.017,0.29100000000000004,0.0,0.221,0.043,0.07400000000000001,0.0,0.6609999999999999,0.029,0.091,0.7,0.152,0.029,0.0
1213.0,0.1,0.0,0.043,0.036000000000000004,0.086,0.736,0.037000000000000005,0.195,0.0,0.123,0.276,0.37,0.017,0.35100000000000003,0.069,0.0,0.27,0.293,0.0,0.21600000000000005,0.043,0.076,0.0,0.6659999999999999,0.029,0.081,0.7,0.162,0.029,0.0
1214.0,0.11,0.0,0.043,0.04,0.086,0.721,0.039,0.135,0.0,0.084,0.414,0.329,0.0,0.043,0.057,0.0,0.629,0.271,0.0,0.211,0.043,0.076,0.0,0.67,0.029,0.076,0.7,0.16699999999999998,0.029,0.0
